time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.04240424298981648,0.7123214222907606,12.731926481170044,0.15443334161613897,6.264288187036897,0.0,0.13060567207461068,1.394515086739219,3.118574140934623,0.05326447664141451,-0.03921841768846758,0.0,468.1376295849781,466.1197880207714,467.3754710243367,465.8229154914468
1.8600000000000012,0.0506118540479039,0.7989260646506087,12.920371533231602,0.15801496466167286,6.261984678610585,0.0,0.14319851128534555,1.4925688201696223,3.1626992765355415,0.07016661829298325,-0.03678820917515119,0.0,432.3100505192341,432.5140165362964,430.71111025450773,432.1408314027599
1.9200000000000013,0.0596491704296884,0.8917007489540801,13.112837435871818,0.16227550298838445,6.259629158237896,0.0,0.15826962365638733,1.6002627819333788,3.2524388326057534,0.0726417371939061,-0.04472289506869635,0.0,448.14248417893214,447.49626075366604,446.2953379342787,446.50115859866816
1.9800000000000013,0.06970370789901763,0.9914401628087769,13.313241631042848,0.1663746059030995,6.256657115788489,0.0,0.1771877486878594,1.7247297921204139,3.4270161450111796,0.05785446976297583,-0.06149722027154912,0.0,474.40097871557924,473.1097244644285,474.82102585622187,473.688348094283
2.0400000000000014,0.08104849319918295,1.0992305771046609,13.52707106643561,0.16996715223491243,6.252847856795588,0.0,0.2014289767980073,1.8685310321428308,3.699580697106157,0.06363797486569431,-0.06779731599206368,0.0,503.5564246701308,503.09803035239804,503.97670691157185,504.39662704618235
2.1000000000000014,0.09384643740110277,1.215172376941512,13.753971866863695,0.17371646178500466,6.24860217603743,0.0,0.2256169226252622,1.9964609342539499,3.8630443081624266,0.06008544473342768,-0.07746478505978045,0.0,473.41046386233285,472.6624227422158,475.536031198815,475.2663458591501
2.1600000000000015,0.10799551937257981,1.337888075779374,13.985117841003062,0.17676881561671642,6.244053374479648,0.0,0.24641088141627046,2.094306911875298,3.841758464395316,0.016951422703890065,-0.07270145111124857,0.0,416.8055320086506,417.21670911339265,418.71226134921324,414.9439082123102
2.2200000000000015,0.1236139817984313,1.4671441275164294,14.218528273835243,0.17880345836197975,6.2392635370142955,0.0,0.2746512707801548,2.214262092129323,3.938117805716756,0.05546446005368791,-0.10053137270550382,0.0,456.23084126253934,453.99785193665633,454.04542313916454,457.12538759902253
2.2800000000000016,0.14118989356858747,1.6042555163505026,14.461128035858724,0.18229108270247085,6.233262135234238,0.0,0.31189314376000943,2.3563005424894277,4.147550766271999,0.06297956885255718,-0.09902699796521222,0.0,490.5840211669633,490.688124282702,489.8687580686253,490.4292918143846
2.3400000000000016,0.16094452088022476,1.7492472672923738,14.712405591533058,0.18637971214269022,6.227851502200062,0.0,0.34713906761771396,2.4770105246534797,4.2278496605390155,0.07686168773401983,-0.0766581385160325,0.0,452.6190703331196,454.40904662125524,452.85865626661143,453.9773814636574
2.4000000000000017,0.18275032642637584,1.9009936392034534,14.965519663532847,0.1914251339643851,6.222941728263727,0.0,0.3801237812626785,2.581543896218087,4.209152382350217,0.09561031891046481,-0.09495400733197647,0.0,422.7300286344608,421.14429742953143,422.00875225952234,423.6302417232022
2.4600000000000017,0.2068406818855813,2.05976483130792,15.220957561642908,0.19665450180990884,6.216939918524215,0.0,0.4234549610856433,2.7112285753811785,4.304782413545818,0.05924038073452183,-0.11283827405145398,0.0,460.3693479635841,458.9434461168584,461.2577012238039,458.3817069671446
2.520000000000002,0.23372451047013745,2.226588927512463,15.483040465693456,0.20071944293668498,6.209717791564408,0.0,0.4733717350777237,2.849771116774317,4.43053131672006,0.08086300674284681,-0.14298153497403082,0.0,471.45645919090214,469.10854745820825,469.5574599797511,471.23512282018504
2.580000000000002,0.2634438390318072,2.400937474144728,15.748415346264302,0.20538277935522853,6.201513499768767,0.0,0.517989719249994,2.962154570534868,4.415089818805649,0.0705603935437691,-0.1265216993337963,0.0,426.6628744766187,428.04772558358746,427.0495115267541,426.1747222129462
2.640000000000002,0.2958586866900818,2.581789647697626,16.01140075269641,0.2095044399127639,6.193869405884648,0.0,0.5631184976720549,3.0665152350267997,4.351109479685036,0.06467571440656535,-0.1292200880766915,0.0,411.48194495629514,411.2267069147798,410.5365492046548,410.0179731948414
2.700000000000002,0.3315228095095908,2.769910089448362,16.2750277959122,0.21373797321713628,6.186242848597514,0.0,0.6264169855636731,3.204362566322146,4.43578574961317,0.08028843917965461,-0.12319443381938645,0.0,458.83668900500095,459.3006815850069,460.06841509905394,461.3066240800028
2.760000000000002,0.371183457341539,2.966464698294896,16.544128305323188,0.21978703768906538,6.178555185654398,0.0,0.6963194229732551,3.3477933772353348,4.533420047336348,0.12511137840137623,-0.1404688635493544,0.0,466.19667065982185,464.83034679901743,463.4747172337126,466.9921433722958
2.820000000000002,0.4150372179604332,3.171396366484162,16.817519802243407,0.2277616895371617,6.169912279973499,0.0,0.7662411468609118,3.483798539459317,4.5789563475571535,0.1451493782364889,-0.15238045908635678,0.0,450.88839596756526,449.90567722718004,450.3462983571829,451.9801077002844
2.880000000000002,0.4631146596261793,3.3843450295270054,17.092397329606936,0.2363899510546119,6.160962398003019,0.0,0.8371174847335073,3.615087196236421,4.583095410216562,0.14097222808403675,-0.14341101981693039,0.0,438.7505824743643,439.4734991535408,438.7215167333785,438.39409815907146
2.940000000000002,0.5159067242885687,3.605874348004303,17.369828161988803,0.24468138698656539,6.152791381300311,0.0,0.9233798113912179,3.7697831289859636,4.663651690443787,0.13195684862522836,-0.12466981888009668,0.0,463.83968745530484,465.29286709190916,464.94624294062874,464.25602756455567
3.000000000000002,0.5737916135770379,3.8363740710230694,17.650228151814748,0.2533497734631647,6.1450169547637685,0.0,1.0067609946827691,3.914080323981594,4.68236174311182,0.16197371700851604,-0.14182075364628713,0.0,447.69783727966075,446.2844063574949,445.4231359152414,447.8903003211358
3.0600000000000023,0.6366134864216972,4.075287305155179,17.93022119241836,0.26320462013916046,6.136083672897875,0.0,1.0880041203774435,4.050335140846013,4.650263380176351,0.16844048889413693,-0.16928557132192446,0.0,431.83718044170365,429.49136643776995,431.9451185927683,432.51674441271587
3.1200000000000023,0.7046393536550978,4.322815994741431,18.20932999271549,0.27294389953344833,6.125864320599742,0.0,1.180379458608185,4.201253544514749,4.65262872582433,0.14585072480957778,-0.17247838719154612,0.0,445.30052368008484,445.01143597091,444.0738220033672,442.2413781062002
3.1800000000000024,0.7782601121275889,4.579312874061364,18.48770818850128,0.2815178885819085,6.1156757110380315,0.0,1.274480523499443,4.349139799602589,4.626076520171265,0.13623505905460892,-0.16495280388528707,0.0,435.21608776124106,435.817310213857,437.0465476777919,436.2636004818363
3.2400000000000024,0.8578729297800377,4.845074331479149,18.765391597622337,0.290427579169954,6.105909964187386,0.0,1.380087571880006,4.510039175467396,4.629268308371024,0.16573739388233022,-0.15871195947422365,0.0,445.85316288148493,446.3377067488509,447.4026701717491,449.81851291272204
3.3000000000000025,0.943452310285905,5.1197499064123795,19.040304704320796,0.3005713421838099,6.095815322265672,0.0,1.4732834766080454,4.646394935173418,4.534210182346848,0.17499103655900056,-0.20552325741384037,0.0,417.52026085801464,413.3831774906461,414.7216122132283,415.56326303961356
3.3600000000000025,1.0355621750549586,5.403930349128361,19.313311081643874,0.31118519140830436,6.083348279061031,0.0,1.5980843389017845,4.826847558666576,4.564845280252167,0.1804560977705972,-0.21272999871356407,0.0,458.5645841611707,457.9505105489618,459.7800315498108,460.2418485351603
